id;name;birth_day;gender;car_class;license_plate;city;account_creation;account_status
000000000295;Francisco Ferreira;11/01/1957;M;premium;33-CV-17;Setúbal;17/02/2020;active
000000000296;Nicole Leal-Pires;12/10/1956;F;basic;99-RK-78;Braga;06/04/2015;active
000000000297;Cláudio Moreira;28/02/1973;M;premium;YT-84-WN;Lisboa;09/01/2020;active
000000000298;Matilde Soares;06/04/1976;F;basic;00-58-IL;Lisboa;28/11/2017;active
000000000299;Maria Ramos;07/04/1985;F;basic;DO-40-JB;Braga;01/05/2011;active
000000000300;Ana Abreu;22/05/1982;F;basic;05-25-WZ;Lisboa;03/05/2014;active
000000000301;Ângela-Carlota Silva;14/08/1968;F;basic;80-ES-47;Porto;03/08/2011;active
000000000302;Alice da Branco;15/09/1992;F;green;IE-96-PY;Braga;19/09/2016;active
000000000303;Bryan de Rodrigues;17/12/1955;M;premium;EU-06-PG;Faro;09/03/2014;active
000000000304;Débora Amaral;04/03/1960;F;premium;HS-05-LQ;Porto;05/09/2011;active
000000000305;César Gomes;27/07/1973;M;green;QK-01-LJ;Setúbal;18/09/2016;active
000000000306;Rodrigo Correia;24/01/1951;M;basic;SV-53-07;Setúbal;21/07/2012;active
000000000307;Mateus do Pinheiro;28/10/1994;M;premium;78-76-MC;Porto;05/10/2020;active
000000000308;Lisandro da Ribeiro;25/01/1978;M;premium;ZK-43-PN;Faro;19/03/2011;active
000000000309;Diego Vicente;10/05/1983;M;green;DG-02-FW;Porto;01/08/2011;active
000000000310;Gustavo Leal;16/09/1950;M;basic;QX-52-XP;Lisboa;21/03/2012;active
000000000311;Larissa Castro;15/05/2000;F;basic;GM-67-93;Faro;09/09/2019;active
000000000312;Débora do Lopes;06/02/1964;F;green;09-92-KP;Faro;16/10/2014;active
000000000313;Álvaro Matias;31/08/1953;M;green;KK-50-PS;Setúbal;08/04/2010;active
000000000314;Alice Moura;22/01/1988;F;basic;20-81-TD;Setúbal;11/01/2017;active
000000000315;Luciana Valente;28/02/1978;F;green;LL-20-31;Porto;24/05/2013;active
000000000316;Wilson Figueiredo;31/03/1971;M;premium;ZV-03-CL;Braga;05/12/2019;active
000000000317;Jorge Correia;22/11/1951;M;green;39-85-MK;Lisboa;24/11/2014;active
000000000318;Denis Neto;25/04/1970;M;green;81-GO-34;Faro;13/01/2018;active
000000000319;Margarida Moreira;17/01/1991;F;green;SY-91-85;Braga;21/06/2010;active
000000000320;Miguel Barbosa;20/02/1967;M;basic;60-SW-10;Braga;24/11/2018;active
000000000321;Bryan Domingues;10/05/1952;M;green;VU-32-65;Braga;21/02/2021;active
000000000322;David Alves;18/03/1980;M;basic;71-49-OT;Braga;30/04/2018;active
000000000323;Bernardo Magalhães;16/06/1984;M;green;IF-16-PS;Lisboa;06/09/2021;active
000000000324;Alexandre Gomes;27/06/1998;M;green;UJ-73-43;Lisboa;24/08/2021;active
000000000325;Valentina Magalhães;05/11/1962;F;basic;55-VS-63;Braga;06/02/2013;active
000000000326;Adriana Neves;15/07/1951;F;basic;12-TU-32;Porto;26/09/2017;inactive
000000000327;Leandro Ferreira;31/12/1980;M;premium;BE-03-JB;Setúbal;11/12/2011;active
000000000328;Irina-Sofia Leal;25/04/1994;F;basic;91-YO-11;Braga;15/04/2020;active
000000000329;Frederico Almeida;05/05/1976;M;basic;68-TQ-80;Setúbal;17/06/2010;active
000000000330;Ângelo do Correia;24/10/1981;M;green;85-MK-58;Faro;13/06/2016;active
000000000331;Valentim Castro;08/01/1975;M;green;ZA-84-IQ;Porto;31/10/2013;active
000000000332;Rodrigo Correia-Almeida;12/01/1982;M;basic;60-50-QK;Braga;03/03/2015;active
000000000333;Bianca do Nogueira;03/01/1984;F;premium;AL-69-78;Lisboa;06/09/2018;active
000000000334;Luciana Santos;30/03/1969;F;green;19-RT-53;Setúbal;31/08/2018;active
000000000335;Luna Domingues;05/02/1992;F;premium;CN-53-92;Setúbal;18/05/2011;active
000000000336;Débora Assunção;28/04/1957;F;premium;QP-81-99;Faro;05/09/2019;active
000000000337;Ema Araújo;27/12/1988;F;green;TF-15-33;Braga;27/05/2012;active
000000000338;Letícia Azevedo;25/01/1996;F;premium;NL-17-09;Braga;09/08/2015;active
000000000339;Afonso Ferreira-Andrade;21/05/1993;M;basic;YA-44-JF;Porto;14/05/2020;active
000000000340;Simão Macedo;03/12/1957;M;green;WY-13-19;Setúbal;14/03/2018;active
000000000341;Luana Brito;08/12/1995;F;green;RP-29-03;Braga;09/09/2016;active
000000000342;Isabel-Carolina Azevedo;24/11/1951;F;green;IT-50-03;Porto;08/02/2019;active
000000000343;Camila Gonçalves-Gonçalves;18/07/1963;F;green;CV-53-QN;Porto;22/10/2017;active
000000000344;Luana de Pacheco;04/02/1966;F;green;IO-75-EI;Lisboa;23/07/2013;active
000000000345;Fernando Sá;20/02/1978;M;basic;SS-27-98;Porto;17/12/2015;active
000000000346;Carminho-Jéssica Martins;18/01/1958;F;basic;00-89-HR;Faro;03/04/2012;active
000000000347;Leonardo Baptista;17/03/2002;M;green;CT-05-23;Porto;29/09/2021;active
000000000348;Samuel Ribeiro;04/11/1979;M;green;DD-86-XJ;Faro;18/06/2014;active
000000000349;António Nascimento;06/11/1968;M;basic;02-17-AD;Porto;22/04/2014;active
000000000350;Bernardo Figueiredo;19/07/1999;M;green;XE-42-48;Lisboa;24/08/2019;active
000000000351;Ricardo Nascimento;08/02/1968;M;premium;KE-23-WX;Lisboa;01/07/2010;active
000000000352;Tatiana Marques;24/08/1963;F;basic;FO-39-24;Faro;30/10/2019;active
000000000353;Inês Nunes;11/03/1990;F;green;ZD-78-DT;Porto;03/05/2015;active
000000000354;Helena Teixeira;14/06/1952;F;green;WQ-59-64;Porto;25/07/2015;active
000000000355;Leandro Cruz;11/02/1989;M;green;69-AO-97;Braga;14/01/2018;active
000000000356;Patrícia Gonçalves;15/03/1982;F;basic;30-ZG-37;Porto;10/04/2021;active
000000000357;Constança Simões;15/03/1972;F;premium;53-LP-08;Porto;13/05/2014;active
000000000358;Salomé Moura;24/06/1985;F;green;JS-85-RL;Faro;26/10/2020;active
000000000359;Valentim Pinheiro;19/01/1985;M;basic;70-14-PE;Lisboa;07/03/2017;active
000000000360;Kévim Cardoso;06/11/1984;M;green;26-07-BG;Porto;29/05/2014;active
000000000361;Gonçalo Vicente;12/08/1975;M;premium;68-85-WI;Porto;06/12/2014;active
000000000362;Diana Anjos-Magalhães;19/05/1960;F;green;GZ-38-IN;Setúbal;26/10/2020;active
000000000363;Letícia Teixeira;04/05/1985;F;basic;98-GR-36;Setúbal;02/03/2018;inactive
000000000364;Ema Fernandes;09/03/1964;F;premium;RP-97-RT;Faro;08/11/2014;active
000000000365;Yasmin da Lopes;07/06/1966;F;green;JM-66-04;Lisboa;20/06/2018;active
000000000366;Kelly Brito;11/02/1969;F;premium;88-ZF-11;Faro;20/11/2014;active
000000000367;Luís Lima;19/04/1956;M;premium;62-RA-32;Lisboa;09/07/2019;active
000000000368;Diogo do Freitas;24/07/1961;M;premium;07-RW-25;Faro;12/08/2011;active
000000000369;Emma Lopes-Nogueira;16/04/1983;F;green;MV-02-CM;Braga;03/05/2016;active
000000000370;Gabriel Costa-Castro;26/06/1970;M;basic;RW-65-44;Braga;11/10/2013;inactive
000000000371;Simão Lourenço;09/09/1953;M;green;29-37-EI;Faro;06/06/2012;active
000000000372;Madalena Baptista;29/07/1959;F;premium;TW-72-28;Faro;15/01/2013;active
000000000373;Anita Garcia;13/07/1990;F;premium;QY-21-LM;Faro;02/03/2013;active
000000000374;Bernardo Torres;06/02/1966;M;basic;FO-06-40;Faro;09/03/2011;active
000000000375;Filipa Campos;30/03/1956;F;premium;FY-62-OZ;Porto;04/04/2014;active
000000000376;Francisco Esteves;30/07/1978;M;basic;QB-99-78;Setúbal;23/03/2014;active
000000000377;Simão Ramos-Morais;14/01/1997;M;premium;78-80-TA;Lisboa;22/02/2018;active
000000000378;Ivo Castro;06/07/1981;M;basic;39-80-TH;Braga;10/03/2020;active
000000000379;Lisandro Batista;29/03/1985;M;premium;GQ-86-BX;Porto;13/12/2019;active
000000000380;Emília Assunção;24/02/1951;F;green;AN-47-21;Lisboa;17/12/2018;active
000000000381;Joaquim Costa;28/04/1963;M;premium;73-SV-00;Porto;26/03/2013;active
000000000382;Márcio Simões;20/06/1970;M;premium;01-SN-05;Setúbal;08/09/2019;active
000000000383;Marco Lourenço;24/08/1972;M;green;AN-86-QY;Braga;15/07/2018;active
000000000384;Noa Correia;31/05/1996;M;basic;WL-67-85;Lisboa;15/06/2019;active
000000000385;Lúcia Mendes;02/11/1950;F;green;60-47-EH;Faro;30/11/2016;active
000000000386;Filipa de Tavares;12/12/1991;F;green;21-XH-86;Setúbal;10/04/2014;active
000000000387;Eduardo Abreu;09/07/1952;M;green;19-CH-33;Braga;13/03/2018;active
000000000388;Eduarda Cruz;25/09/1985;F;basic;QB-36-WB;Faro;18/12/2010;active
000000000389;Micael da Azevedo;05/05/1960;M;green;SD-90-VP;Lisboa;10/04/2014;active
000000000390;Filipa-Carlota Castro;04/06/1957;F;premium;20-73-MT;Porto;18/04/2013;active
000000000391;Nuno Castro;22/12/1992;M;basic;BI-36-HI;Faro;03/09/2016;active
000000000392;Fabiana-Núria Vaz;23/08/1953;F;premium;AY-46-TG;Faro;03/09/2010;active
000000000393;Constança da Miranda;06/04/1951;F;green;DA-51-77;Setúbal;14/03/2019;active
000000000394;Ana Melo;22/12/1960;F;basic;GB-32-71;Setúbal;30/12/2020;active
000000000395;Tiago Fonseca;13/02/1978;M;green;UZ-96-04;Braga;11/07/2015;active
000000000396;Martim Pinho;11/06/1970;M;green;16-14-JX;Porto;11/04/2017;active
000000000397;Marco Carneiro;10/04/1982;M;green;AP-09-UZ;Lisboa;07/08/2020;active
000000000398;Dinis Freitas;15/12/1979;M;premium;00-71-YE;Porto;25/06/2021;active
000000000399;David Fernandes;08/08/1978;M;premium;ON-62-80;Setúbal;09/08/2021;active
000000000400;Madalena Neto;09/08/1991;F;green;34-53-AK;Lisboa;06/08/2015;active
000000000401;Juliana Lourenço;06/10/1962;F;green;DO-06-DW;Setúbal;20/10/2013;active
000000000402;Guilherme Barbosa;29/12/1974;M;basic;QM-45-RW;Braga;01/07/2021;active
000000000403;Rafael Freitas;08/01/1962;M;basic;25-80-OT;Faro;27/06/2015;active
000000000404;Eduardo Sousa;08/01/1994;M;basic;OX-03-WX;Faro;28/02/2015;active
000000000405;Tomás Matos;28/03/1978;M;green;90-PL-00;Braga;31/03/2013;active
000000000406;Hugo Lima;09/01/1977;M;basic;12-51-AG;Setúbal;30/01/2014;active
000000000407;Eduarda Matias;24/06/1986;F;premium;LZ-24-KT;Porto;07/10/2015;active
000000000408;Valentina Figueiredo-Figueiredo;26/11/1952;F;premium;20-JF-26;Setúbal;01/03/2018;active
000000000409;Gabriel Macedo;21/08/1954;M;basic;13-44-SQ;Setúbal;05/02/2020;active
000000000410;Mauro Alves;05/11/1984;M;green;27-58-JH;Faro;14/08/2015;active
000000000411;Helena Barros;14/09/1997;F;green;VW-72-27;Setúbal;19/02/2018;active
000000000412;Íris Amorim;12/08/1960;F;green;05-MF-91;Setúbal;15/09/2015;active
000000000413;Joel Pinto;12/02/1969;M;green;GL-06-WU;Lisboa;06/01/2012;active
000000000414;Xavier Figueiredo-Amorim;13/09/1951;M;premium;BY-50-TX;Faro;29/01/2020;active
000000000415;Jéssica Ribeiro-Cruz;04/10/1989;F;green;05-86-OI;Setúbal;31/10/2019;active
000000000416;Inês Vicente;20/07/1969;F;premium;HG-86-28;Lisboa;31/10/2011;active
000000000417;Nicole Silva;13/05/1987;F;premium;18-PU-63;Faro;12/02/2018;active
000000000418;Lucas Loureiro;26/05/1973;M;premium;XF-09-EV;Braga;10/07/2012;active
000000000419;Emília Neto-Rodrigues;08/11/1957;F;premium;JL-11-MU;Lisboa;06/08/2019;active
000000000420;Enzo Brito;28/07/1968;M;premium;41-LR-59;Setúbal;17/05/2016;active
000000000421;Gabriel Castro;24/05/1983;M;basic;MM-22-OK;Setúbal;11/08/2010;inactive
000000000422;Juliana-Leonor Sá;08/08/1968;F;premium;UT-62-41;Faro;10/07/2016;active
000000000423;Sérgio Ramos;02/02/1984;M;premium;69-15-AF;Lisboa;24/05/2019;active
000000000424;Mélanie Amaral;12/11/1987;F;basic;LJ-31-28;Faro;20/04/2020;active
000000000425;Amélia Jesus;04/06/1977;F;green;81-19-BG;Porto;31/12/2019;active
000000000426;Lorena-Vera Lopes;08/07/1981;F;premium;44-OW-41;Porto;07/06/2010;active
000000000427;Duarte Sousa;18/11/1950;M;premium;02-06-SC;Porto;16/11/2019;active
000000000428;Diana de Pinheiro;12/10/1964;F;green;69-84-SB;Faro;22/06/2014;active
000000000429;Anita-Luciana Matias;05/03/1985;F;green;FL-17-NV;Porto;19/07/2012;inactive
000000000430;Rafael Moreira;19/09/1952;M;premium;YZ-99-73;Porto;10/07/2019;active
000000000431;Frederico Pires;24/03/1998;M;basic;41-26-EG;Faro;08/02/2020;active
000000000432;Kyara do Nascimento;12/08/1951;F;green;66-SM-11;Porto;13/01/2018;active
000000000433;Bruno Andrade;24/04/1963;M;green;UF-33-65;Setúbal;17/04/2019;active
000000000434;Emília-Érica Guerreiro;07/08/1987;F;basic;75-59-XL;Braga;20/05/2014;active
000000000435;Joel Nascimento;30/12/1966;M;basic;CA-78-13;Setúbal;20/03/2012;active
000000000436;Erica-Íris Simões;03/06/1985;F;green;QL-58-29;Braga;08/04/2010;active
000000000437;Diego Vieira;18/02/1975;M;basic;49-22-YY;Setúbal;22/06/2010;active
000000000438;Pedro Carvalho;03/12/1960;M;premium;JE-04-67;Faro;26/09/2017;active
000000000439;Pedro Carvalho;13/10/1965;M;green;05-21-ZI;Setúbal;28/02/2012;active
000000000440;Tomás Simões-Fernandes;23/01/1989;M;premium;51-FB-53;Faro;06/09/2013;active
000000000441;Enzo Alves;08/06/1982;M;green;QY-98-75;Lisboa;25/11/2013;active
000000000442;Ana-Luana Leal;21/01/1981;F;premium;13-63-MH;Braga;24/05/2019;active
000000000443;Mara de Henriques;26/02/1980;F;basic;KR-12-49;Setúbal;27/12/2014;active
000000000444;Dinis Monteiro;12/05/1959;M;green;71-GJ-19;Setúbal;05/11/2016;active
000000000445;Carlota do Santos;11/06/1984;F;premium;77-GD-91;Porto;29/06/2019;inactive
000000000446;Rúben Brito;22/06/1982;M;green;UP-99-69;Lisboa;14/10/2011;active
000000000447;Andreia Alves;28/12/1988;F;green;32-59-BH;Lisboa;25/01/2010;active
000000000448;Bernardo Almeida;07/07/1986;M;green;HE-65-VM;Porto;15/12/2017;active
000000000449;Edgar Mendes;07/11/1990;M;premium;HN-48-WM;Faro;19/11/2011;active
000000000450;Andreia Pinto;27/07/1982;F;basic;24-FP-63;Setúbal;25/10/2019;active
000000000451;Sebastião de Costa;16/12/1950;M;basic;89-GM-72;Faro;07/05/2012;active
000000000452;Lia Araújo;30/05/1977;F;basic;ZW-76-10;Faro;17/01/2012;active
000000000453;Hugo Gonçalves;27/10/1988;M;green;AP-57-62;Braga;19/03/2013;active
000000000454;Lourenço Miranda;18/10/1991;M;basic;IY-97-WZ;Braga;24/02/2013;active
000000000455;Xavier Magalhães-Amorim;05/10/1968;M;basic;38-77-AH;Porto;21/10/2011;active
000000000456;Sandro Esteves;18/03/1958;M;premium;UH-71-36;Lisboa;25/02/2010;active
000000000457;Clara-Juliana Maia;19/08/1993;F;premium;DI-86-39;Setúbal;02/04/2013;active
000000000458;Mélanie do Garcia;14/10/1986;F;premium;08-29-RV;Setúbal;12/09/2017;active
000000000459;Kevin Vaz;26/02/1984;M;premium;05-16-SB;Lisboa;13/02/2020;active
000000000460;Leonardo do Santos;17/06/1983;M;basic;92-YW-73;Setúbal;05/04/2015;active
000000000461;Mara Moura;07/04/1983;F;premium;DW-08-JG;Porto;01/04/2011;active
000000000462;Frederico Domingues;19/03/1978;M;basic;UA-89-SC;Faro;20/11/2012;active
000000000463;Ariana Cunha;26/02/1982;F;green;80-PA-43;Lisboa;26/02/2015;active
000000000464;Yasmin Oliveira;02/02/1966;F;basic;PO-57-33;Braga;10/10/2010;active
000000000465;Margarida Carneiro;16/01/1968;F;premium;27-WI-58;Lisboa;21/05/2021;active
000000000466;Salvador Leite;27/02/1984;M;premium;ZB-12-69;Faro;04/07/2011;active
000000000467;Mauro Lima-Marques;12/11/1980;M;green;JZ-22-QF;Lisboa;31/03/2019;active
000000000468;Bárbara da Correia;30/12/1982;F;basic;47-19-ZO;Lisboa;05/01/2010;active
000000000469;Gaspar Fonseca;13/01/1969;M;premium;09-62-RT;Lisboa;25/01/2013;active
000000000470;Anita-Lara Pereira;04/11/1970;F;basic;DE-80-93;Faro;11/07/2010;active
000000000471;Leonardo Silva-Esteves;26/09/1974;M;premium;99-WN-02;Lisboa;06/06/2018;active
000000000472;Alexandra Barros;28/06/1991;F;premium;50-DC-78;Braga;14/11/2017;active
000000000473;Rafael Sousa;10/09/1991;M;basic;UV-07-NI;Braga;30/07/2013;active
000000000474;Lisandro Martins;27/02/1968;M;premium;80-BH-66;Braga;19/11/2014;inactive
000000000475;Alexandra Sousa;23/06/1953;F;green;IS-26-61;Lisboa;02/11/2018;active
000000000476;Sebastião da Lima;22/02/1961;M;green;72-GW-29;Faro;11/02/2013;active
000000000477;Denis Valente;04/09/1956;M;basic;48-PM-56;Braga;24/04/2017;active
000000000478;Ema Figueiredo;10/01/1970;F;basic;31-79-PQ;Setúbal;16/09/2012;active
000000000479;André Correia-Jesus;25/12/1951;M;premium;12-VY-04;Porto;28/05/2010;active
000000000480;César da Soares;10/11/1963;M;green;03-ZB-95;Lisboa;06/02/2016;active
000000000481;Benedita Martins;29/09/1970;F;premium;85-JX-75;Setúbal;21/01/2012;active
000000000482;Gabriel Branco;10/09/1962;M;basic;XF-18-UU;Faro;27/02/2013;active
000000000483;Isaac Gomes;01/12/1989;M;premium;18-PH-47;Setúbal;01/09/2014;active
000000000484;Jorge Neto-Pinho;05/11/1972;M;green;KA-18-WS;Lisboa;15/09/2013;active
000000000485;Diego Pinto;14/10/1983;M;premium;MQ-06-72;Setúbal;04/08/2012;active
000000000486;Eduardo de Anjos;06/02/1979;M;premium;DI-97-GE;Porto;29/01/2019;active
000000000487;Rafael Maia-Silva;18/04/1970;M;basic;90-20-QP;Setúbal;23/05/2020;active
000000000488;Adriana Anjos;26/11/1983;F;premium;OJ-70-74;Lisboa;23/03/2020;inactive
000000000489;Melissa Cunha;30/01/1985;F;basic;YI-37-UY;Faro;23/02/2021;active
000000000490;Mara Branco;19/10/1952;F;basic;99-MO-14;Lisboa;23/02/2017;active
000000000491;Gaspar Domingues;25/10/1982;M;basic;RV-29-OG;Porto;22/11/2018;active
000000000492;Mélanie Lourenço;11/11/1963;F;premium;TY-32-FC;Faro;23/03/2010;active
000000000493;Clara Almeida;20/08/1963;F;premium;44-02-OK;Braga;15/06/2013;active
000000000494;Ismael Pires;24/02/1970;M;green;61-BU-65;Setúbal;13/01/2019;active
000000000495;Mia Neves;13/03/1954;F;basic;IB-56-76;Setúbal;26/08/2020;active
000000000496;Micael Amaral;08/02/1985;M;basic;61-GK-27;Lisboa;21/07/2019;active
000000000497;Érica Rocha;15/09/1956;F;basic;KK-26-GK;Setúbal;14/10/2011;active
000000000498;Tiago Marques;02/03/1950;M;premium;17-IJ-22;Braga;14/04/2016;active
000000000499;Renata Miranda;15/07/1989;F;basic;02-LG-44;Faro;14/05/2021;active
000000000500;Álvaro Ferreira;18/02/2000;M;basic;44-GZ-52;Setúbal;29/06/2020;active
000000000501;Diana da Monteiro;03/02/1961;F;green;QK-76-70;Faro;04/11/2014;active
000000000502;Joana Azevedo;26/06/1954;F;basic;68-CP-62;Setúbal;28/05/2016;active
000000000503;Carminho Carvalho;26/04/1952;F;premium;93-TM-95;Faro;14/04/2017;active
000000000504;Bianca Monteiro;03/06/1958;F;green;84-43-PI;Lisboa;14/10/2014;active
000000000505;Márcio Loureiro;16/07/1994;M;green;EQ-77-EI;Braga;06/05/2021;active
000000000506;Anita Figueiredo;19/05/1975;F;green;PL-98-03;Lisboa;29/07/2014;active
000000000507;Isabel Mota;18/01/1954;F;premium;61-NW-78;Porto;14/02/2021;active
000000000508;Yasmin Pinheiro;04/12/1968;F;basic;16-00-JX;Faro;09/01/2017;active
000000000509;Helena Antunes;13/02/1983;F;green;PI-68-MC;Setúbal;24/04/2021;active
000000000510;Carlota Moura;06/03/1970;F;premium;PV-28-RN;Setúbal;06/07/2015;active
000000000511;Lorena Esteves;13/02/1999;F;basic;CF-34-PN;Faro;26/06/2021;active
000000000512;Joel Araújo;05/03/1973;M;basic;99-12-SM;Setúbal;21/02/2012;active
000000000513;Simão Macedo;16/01/1956;M;green;53-GJ-76;Lisboa;04/02/2019;active
000000000514;Luís Cardoso;26/05/1995;M;basic;HG-43-01;Braga;25/04/2014;active
000000000515;Bryan Matos;15/05/1995;M;green;UD-42-CQ;Braga;16/05/2020;active
000000000516;Maria Mendes;07/01/1969;F;basic;FR-04-PT;Setúbal;08/10/2011;active
000000000517;Lourenço Monteiro-Amorim;25/10/1975;M;basic;RJ-32-92;Lisboa;11/06/2017;active
000000000518;Sandro do Pacheco;24/08/1965;M;green;VY-22-YN;Setúbal;07/06/2012;active
000000000519;Anita Henriques;19/11/1960;F;green;88-85-BF;Faro;05/05/2020;active
000000000520;Alexandra Vaz;03/10/1988;F;premium;92-23-GA;Braga;13/01/2016;active
000000000521;Lourenço Mendes;31/03/1951;M;basic;94-55-PI;Braga;15/05/2011;active
000000000522;Gabriel Gomes;10/05/1989;M;green;VS-17-66;Faro;08/05/2010;active
000000000523;Luna Nunes-Rocha;24/09/1993;F;premium;16-37-YQ;Faro;23/01/2012;active
000000000524;Jaime Martins-Castro;11/08/1965;M;basic;24-AG-34;Braga;05/01/2012;active
000000000525;Renata Domingues;12/10/1987;F;green;EP-91-IF;Porto;16/11/2020;active
000000000526;Bruno Neves;28/12/1997;M;premium;YA-33-55;Lisboa;16/03/2019;active
000000000527;Erika-Emília Castro;28/07/1959;F;basic;LU-53-15;Porto;22/08/2019;active
000000000528;Soraia do Barbosa;05/01/1982;F;premium;14-12-JW;Faro;13/10/2021;active
000000000529;Wilson Nunes;16/11/1985;M;green;RD-94-89;Setúbal;23/08/2018;active
000000000530;Valentina-Matilde Carneiro;26/07/1971;F;basic;87-IN-55;Faro;08/03/2010;active
000000000531;Eva Pinto;20/11/1986;F;premium;76-69-MK;Setúbal;23/08/2021;active
000000000532;Sérgio Sá;10/09/2001;M;basic;BS-94-63;Lisboa;05/08/2020;active
000000000533;Adriana Nunes-Mota;29/04/1957;F;green;YM-84-LZ;Setúbal;26/02/2015;active
000000000534;Rui Melo;25/11/1953;M;basic;ND-43-SF;Braga;18/03/2010;active
000000000535;Mélanie Sá;15/04/1967;F;basic;16-UW-67;Setúbal;25/09/2015;active
000000000536;Bruna do Pinheiro;24/07/1997;F;basic;71-86-CW;Faro;22/02/2020;active
000000000537;Ângela Jesus-Ribeiro;03/05/1965;F;basic;TY-43-JH;Porto;07/07/2018;active
000000000538;Leonardo Ramos;30/05/1996;M;basic;TO-94-IF;Braga;20/06/2021;active
000000000539;Benjamim Batista;30/08/1971;M;basic;GV-08-SZ;Lisboa;24/06/2016;active
000000000540;Sérgio Figueiredo;12/01/1956;M;green;21-LY-12;Faro;05/05/2012;active
000000000541;Beatriz Freitas-Andrade;21/05/1950;F;basic;51-JP-70;Porto;24/04/2018;active
000000000542;Carlota Nogueira;14/04/1993;F;premium;79-HO-52;Porto;25/01/2019;active
000000000543;Denis Azevedo;17/02/1992;M;premium;34-98-ZE;Setúbal;30/09/2018;active
000000000544;Mário Oliveira;09/05/1953;M;green;ZL-20-SO;Porto;17/12/2018;active
000000000545;Madalena Pinto;19/03/1996;F;premium;LC-79-41;Porto;22/10/2020;active
000000000546;Bruno Magalhães;15/05/1965;M;premium;HA-52-PN;Porto;09/06/2016;active
